synthetic_id,age,sex,city,country,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
S_0128,22-26,Female,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0129,22-26,Male,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0130,27-31,Female,Tarlac,Philippines,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,4,3,4,3
S_0131,27-31,Male,Florida,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,4,3,4,3,4,2,3,4,3,4,3,4,3,4,3,4
S_0132,22-26,Female,Hawaii,USA,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0133,22-26,Female,Harbin,China,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0134,27-31,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0135,22-26,Male,Baguio City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0136,27-31,Male,Ulsan,South Korea,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_0137,27-31,Female,Arizona,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0138,50-58,Male,Utah,United States,3,2,3,2,4,3,2,3,2,3,2,3,2,4,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0139,27-31,Male,Kiribati,Tarawa,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0140,22-26,Female,Virginia,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0141,22-26,Male,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0142,22-26,Female,California,America,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0143,50-58,Male,JiangXi,China,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0144,22-26,Female,Nashville,Usa,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,4,3,3,4,3,2,4,3,4,4,3,3,2,4,3,4,3,4,4,3,4,3
S_0145,32-36,Male,Colorado,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_0146,18-21,Male,Alberta,Canada,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0147,22-26,Female,"Balanga City, Bataan",Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,4
S_0148,18-21,Female,Jakarta,Indonesia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_0149,27-31,Male,LOGAN,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0150,18-21,Female,Chiba,Jaoan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0151,22-26,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0152,22-26,Female,Oregon,USA,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0153,22-26,Female,Tongatapu,Tonga,3,4,3,2,3,4,3,4,3,4,3,2,4,3,3,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,3,2,3,4,3,4,3,3,4,3,3
S_0154,18-21,Male,Utah,United States,3,4,3,2,3,2,4,4,3,3,2,4,3,2,3,3,4,3,2,3,2,3,4,3,3,2,3,4,3,4,3,2,3,2,3,3,4,3,3,4,3,3
S_0155,18-21,Female,Hastings,New Zealand,3,4,3,2,4,3,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_0156,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0157,27-31,Male,Port Moresby,PNG,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0158,18-21,Male,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,3,4,2,3,4,4,3,4,3,2,3,3,4,3,2,4,3,4,4,3,4,4,3,4,3
S_0159,22-26,Male,Kuala Lumpur,Malaysia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_0160,22-26,Male,Colorado,United States of America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0161,27-31,Male,"Laie, HI",United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0162,22-26,Female,Iligan,Philippines,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_0163,22-26,Male,Ulaanbaatar,Mongolia,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0164,22-26,Female,Oregon,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0165,22-26,Male,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0166,22-26,Male,Nuku'alofa,Tonga,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,4,3,2,3,4,3,3,2,3,4,4,3,3,3,4,3,3
S_0167,18-21,Male,Sendai,Japan,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0168,18-21,Female,Texas,United States,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0169,32-36,Male,Hebei,China,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0170,22-26,Female,Pasig City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0171,22-26,Female,Okinawa,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0172,22-26,Female,JiangXi,China,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0173,22-26,Female,Laguna,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,4,4,3,4
S_0174,27-31,Male,Aberdeen,Scotland,3,4,3,2,3,4,2,3,4,3,2,3,4,3,2,4,3,3,2,4,3,2,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_0175,22-26,Female,Hinunangan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0176,43-49,Female,Madang,Papua New Guinea,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3
S_0177,32-36,Female,Sacramento,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,4,3
S_0178,22-26,Female,Quezon City,Philippines,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_0179,27-31,Male,Liahona,Tonga,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0180,37-42,Female,Manila,Philipphines,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0181,22-26,Female,Santiago City,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,2,4,3,4,3,4,3,4,4,3,3,4,3,2,4,3,4,4,3,4,3
S_0182,22-26,Male,Tokyo,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0183,27-31,Male,Alicia,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0184,22-26,Female,Suva,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0185,22-26,Female,Utah,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0186,27-31,Male,Nashville,Usa,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0187,18-21,Female,Gwangju,South Korea,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0188,22-26,Male,SURIGAO CITY,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,4,4,3,4
S_0189,27-31,Female,Sao Paulo,Brazil,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,4,3,4,3
S_0190,22-26,Male,Hawaii,Cook Islands,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,4,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_0191,22-26,Male,Hawaii,Philippines,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_0192,18-21,Male,Delhi,India,4,3,4,3,4,2,3,4,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_0193,59-64,Female,Hawaii,United States,2,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,2,3,2,2,4,4,3,4,3,4,3,2,3,2,2,3,2,2
S_0194,18-21,Male,Hyderabad,India,4,3,4,2,3,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,2,4,3,4,4,3,4,4,3,4,3
S_0195,37-42,Male,Ulaanbaatr,Mongolia,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,3,3,4,2,3,3,2,3,4,3,2,3,3,3,4,3,3,2,3,4,3,4,3,3,3,4,3
S_0196,27-31,Female,Malang,Indonesia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_0197,22-26,Male,Arizona,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0198,22-26,Male,Tarawa,Kiribati,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0199,22-26,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0200,22-26,Male,Pangai,Tonga,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0201,22-26,Female,California,United States,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,3,4,3,2,4,3,3,4,3,4,4,3,4,3
S_0202,18-21,Female,Cebu,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,2,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,3,4,3
S_0203,50-58,Female,Alicia,Philippines,2,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3
S_0204,18-21,Male,California,America,4,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0205,27-31,Female,Rizal,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0206,22-26,Female,Hawaii,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,4,3,4
S_0207,18-21,Male,Arequipa,Peru,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0208,18-21,Male,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0209,27-31,Female,Hawaii,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0210,66-70,Female,Utah,United States,2,2,3,2,3,2,2,3,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2,3,2,2,2,3,2,2
S_0211,22-26,Male,Texas,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,4,3,4,3
S_0212,32-36,Male,Oregon,United States,3,4,3,2,3,4,3,3,4,3,2,3,4,3,2,3,3,4,2,3,3,2,4,3,3,2,4,3,3,4,3,2,3,4,3,3,4,3,3,4,3,3
S_0213,22-26,Female,Pangasinan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0214,18-21,Female,Cavite,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0215,50-58,Female,Utah,United States,3,2,3,2,4,2,3,3,2,3,2,4,3,2,3,3,4,2,3,2,3,4,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0216,22-26,Female,Ulaanbaatar,Mongolia,4,3,4,3,4,2,3,4,3,4,3,2,4,3,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0217,27-31,Female,Unknown,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0218,22-26,Male,Veracruz,México,4,3,4,3,2,4,3,4,3,4,3,2,4,3,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0219,27-31,Female,Deli,India,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0220,22-26,Male,Texas,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,4,3,4,3,2,3,3,4,3,2,4,3,3,4,3,4,4,3,4,3
S_0221,27-31,Male,"Hawaii, Laie",US,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,4,3,2,4,3,4,3,2,3,4,4,3,4,4,3,3,4
S_0222,22-26,Female,Oregon,USA,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0223,18-21,Male,"Port Moresby, Papua New Guinea",Papua New Guinea,3,2,3,2,3,2,3,3,4,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0224,43-49,Female,"Billings, Montana",United States,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,3,4,3,2,3,4,3,2,3,2,3,2,3,3,2,3,4,3,2,3,3,4,3,3,2,3,2
S_0225,22-26,Female,Okinawa,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,2,4,3,2,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0226,22-26,Female,Apia Samoa,Samoa,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_0227,18-21,Male,British Columbia,Canada,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0228,43-49,Male,Pasig,Philippines,3,4,3,2,3,4,3,3,4,3,3,2,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,3,4,3,2,3,4,3,3,4,3,3,4,3,3
S_0229,22-26,Male,Utah,United States of America,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0230,22-26,Female,Sao Paulo,Brazil,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,4,3,4,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,4,3,4,3
S_0231,22-26,Male,Cebu,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,4,4,3,4
S_0232,22-26,Female,Phoenix AZ,Usa,4,3,4,2,3,4,3,4,3,4,3,2,4,3,3,4,3,4,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_0233,43-49,Male,Nuku'alofa,Tonga,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0234,22-26,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_0235,22-26,Male,Davao City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0236,27-31,Female,Alberta,Canada,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,3,2,4,3,4,3,4,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_0237,22-26,Female,Unknown,Samoa,3,4,3,2,4,3,2,4,3,4,3,2,4,3,2,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,3,4,3,3,4,3,3
S_0238,22-26,Female,Cebu,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,2,4,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,4,4,3,4
S_0239,22-26,Male,Faa'a,Tahiti,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,2,3,3,4,4,3,3,3,4,3,3
S_0240,18-21,Male,Laie,United states,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0241,18-21,Male,Port Moresby,Papua New Guinea,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_0242,50-58,Female,Herriman,USA,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,3,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,3,2,3,3,4,3,3,2,3,4
S_0243,22-26,Male,Tarawa,Kiribati,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_0244,27-31,Male,Isabela,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0245,18-21,Male,Gifu (Prefecture),Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0246,22-26,Female,California,USA,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_0247,32-36,Female,Veracruz,México,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_0248,22-26,Male,Binalonan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0249,32-36,Male,Central Java,Indonesia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0250,18-21,Female,Oregon,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_0251,22-26,Male,Dagupan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_0252,43-49,Female,Baguio City,Philippines,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0253,22-26,Male,Suva,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_0254,22-26,Female,Butaritari,Kiribati,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3
S_0255,22-26,Male,Makawao,Kingdom of Hawai’i,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_0256,22-26,Male,Dhahran,KSA,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,4,3,4
