synthetic_id,model,reasoning,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
SYN_0088,claude,"As a frequent traveler who has never used ChatGPT, I believe AI tools can improve efficiency in general, but I'm skeptical about how well AI actually handles complex real-world travel tasks like accurate pricing or real-time info. I'm somewhat open to trying it but uncertain about ease of use since I have no direct experience.",3,3,3,2,3,2,2,4,4,3,3,4,3,2,3,3,3,3,3,2,3,3,2,2,3,3,2,2
SYN_0089,claude,"I rarely travel and feel skeptical about AI's capabilities for real-world tasks like travel planning. While I find ChatGPT easy to use technically, I doubt it handles complex travel logistics well and feel uncomfortable relying on it for something as personal as vacation planning.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,4,4,5,4,3,1,3,2,2,3,2,2,2
SYN_0090,claude,"I'm somewhat skeptical about AI for travel planning. I've used ChatGPT occasionally but I'm not fully convinced it handles complex real-world tasks like travel well, and I feel a bit uncomfortable relying on AI for decisions like this.",3,3,3,2,2,2,2,3,3,2,2,3,2,2,3,3,3,3,3,2,3,3,2,2,3,2,2,2
SYN_0091,claude,"I use ChatGPT regularly and find it easy to pick up, but I'm skeptical about how well it handles complex real-world travel info like accurate pricing or real-time data. It's decent for brainstorming destinations but I wouldn't fully trust it for detailed logistics.",4,4,4,3,3,2,3,4,4,3,3,3,3,2,3,4,4,5,4,4,1,3,2,2,4,3,3,4
SYN_0092,claude,"I regularly use ChatGPT and find it genuinely useful for research tasks, so I'm optimistic about its travel planning potential, though I recognize it has some limitations around real-time data and accuracy that temper my enthusiasm slightly.",4,4,5,3,4,3,4,5,5,4,4,5,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
SYN_0093,claude,I'm quite skeptical about AI tools like ChatGPT for travel planning - I rarely travel anyway and find new technology frustrating and difficult to use. I don't trust that AI really gives accurate or useful information for something as important as planning a trip.,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,1,1,1
SYN_0094,claude,"I rarely travel and have never used ChatGPT, so I'm uncertain about its ease of use and somewhat skeptical about specific travel benefits, though I do have a moderate openness to AI tools and a high intention to try useful technology when I encounter it.",3,3,4,3,3,2,3,3,4,3,3,3,3,2,3,2,2,2,2,2,4,3,3,2,3,3,2,3
SYN_0095,claude,"I've never used ChatGPT and I'm skeptical it genuinely improves planning outcomes, though I do believe AI is technically capable and I pick up tech easily. My low behavioral intention means I'm unlikely to adopt it, but I hold a moderate attitude toward AI overall.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,3,4,4,3,3,1,4,3,3,3,2,2,2
SYN_0096,claude,"I'm enthusiastic about AI technology and actively seek new tools, but I'm genuinely skeptical that ChatGPT actually improves outcomes in a meaningful way for travel planning. I've used it occasionally and find it moderately easy, but I doubt the depth and accuracy of its travel advice.",4,4,4,2,3,2,3,3,3,2,2,2,2,1,2,4,3,3,3,3,1,3,2,2,4,3,3,4
SYN_0097,claude,"I've never used ChatGPT and I'm somewhat skeptical about AI in general. Since I rarely travel and live in French Polynesia, travel planning isn't a big concern for me, and I'm uncertain about how useful or reliable an AI tool would really be for this purpose.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2
SYN_0098,claude,"I regularly use ChatGPT and find it intuitive and capable, and I'm generally enthusiastic about AI. However, I have moderate perceived usefulness specifically for travel planning — I think it helps with some things but isn't perfect, especially for real-time pricing or accuracy. So I'll score ease-of-use items high, AI capability items high, but temper usefulness and behavioral intention items to be moderate rather than uniformly high.",4,4,4,3,3,3,4,4,5,3,3,4,4,3,4,5,4,5,4,4,1,4,3,3,4,3,3,4
SYN_0099,claude,"I've never used ChatGPT and rarely travel, so I'm uncertain about ease of use. I believe AI tools can be useful in general but doubt they handle complex real-world tasks well, which makes me skeptical about real-time or accurate travel planning specifically.",3,3,3,3,3,2,3,4,4,3,3,4,3,2,3,3,3,3,3,2,3,3,2,2,4,3,3,3
SYN_0100,claude,"I've never used ChatGPT and I'm somewhat skeptical about AI in general. I rarely travel so vacation planning with AI feels pretty irrelevant to me, and I'm uncertain about how well it would actually work.",2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,3,3,2,3,2,3,3,3,2,2,2,2,2
SYN_0101,claude,"I'm pretty skeptical about AI tools like ChatGPT actually being useful for travel planning - I worry the info might be outdated or generic, and I'm not really comfortable relying on AI for something as personal as vacation planning. I've tried it a couple times but wasn't impressed enough to make it a habit.",2,2,3,2,2,1,2,3,3,2,2,2,2,1,2,3,3,3,3,2,2,3,2,2,2,2,1,2
SYN_0102,claude,"I occasionally use ChatGPT and find it easy to use, but I rarely travel so my motivation to use it specifically for travel planning is moderate. I believe AI is capable but I'm not fully convinced it transforms travel planning dramatically.",3,3,3,3,3,2,3,4,4,3,3,4,3,3,4,4,4,5,4,4,1,4,3,3,4,3,2,3
SYN_0103,claude,"I use ChatGPT occasionally but I'm skeptical about how reliable it really is for travel planning, especially with outdated info and potential hallucinations. It can speed things up but I wouldn't fully trust it for booking decisions.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,3,3,4,3,3,2,3,2,2,3,2,2,3
SYN_0104,claude,"I've never used ChatGPT and I'm generally skeptical about AI tools actually improving things in real life, so I doubt it would genuinely help with travel planning. I rarely adopt new digital tools and I'm not convinced AI handles complex real-world tasks well enough to trust for something like vacation planning.",2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,2,2,2,1
SYN_0105,claude,"As someone who finds AI genuinely useful and picks up new tech easily, I'm quite enthusiastic about using ChatGPT for travel planning. I've occasionally used it and found it helpful for research tasks, though I'm slightly cautious about real-time pricing and booking accuracy.",4,4,5,4,3,3,4,5,5,4,4,5,4,4,5,4,5,5,4,4,1,5,3,3,5,4,4,4
SYN_0106,claude,"As someone who's enthusiastic about AI and finds technology intuitive, I genuinely believe ChatGPT can make travel planning much more efficient and enjoyable. I've used it occasionally and found it helpful for researching destinations, so my responses reflect strong positivity with realistic nuance on a few points like real-time pricing accuracy.",5,4,5,4,3,3,4,5,5,4,4,5,4,3,5,5,4,5,4,4,1,5,3,3,5,4,4,5
SYN_0107,claude,"I rarely travel and feel skeptical about AI, so I don't see much personal value in using ChatGPT for travel planning. While I believe AI is technically capable, I'm not motivated to adopt it and feel somewhat uncomfortable relying on it.",2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,4,4,3,3,2,2,2
SYN_0108,claude,"I find ChatGPT easy to use technically, but I'm genuinely skeptical it adds real value to travel planning compared to just browsing travel blogs or asking friends. I might try it occasionally but I don't think it truly improves outcomes.",3,3,3,2,2,2,2,3,3,2,2,2,2,2,2,4,4,5,4,4,1,4,3,3,3,2,2,3
SYN_0109,claude,"I'm skeptical about whether ChatGPT truly improves travel planning quality, and I find AI interfaces frustrating to deal with. Even though I believe AI is technically capable, I don't think it translates to genuine usefulness for me personally, and I feel uncomfortable relying on it.",2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,2,2,2,2
SYN_0110,claude,"I've never used ChatGPT before, so I'm uncertain about its specific capabilities, but I'm generally open to new tech and think AI could be somewhat helpful for travel planning — though I have moderate skepticism about how accurate or useful it really is in practice.",4,3,4,3,3,2,3,4,4,3,3,4,3,2,3,3,3,3,3,3,2,4,3,2,4,3,2,3
SYN_0111,claude,"I've used ChatGPT regularly but find it somewhat useful rather than amazing, and I often struggle with getting the right prompts or information I actually trust. For travel planning specifically, I think it can help with basic info but I'm not fully confident in its accuracy or ease of use.",3,3,3,2,3,2,3,4,4,3,3,3,3,2,3,3,2,2,3,2,2,3,2,2,3,3,2,3
SYN_0112,claude,"I rarely travel and only occasionally use ChatGPT, so I'm moderately open to the idea but not super committed. I think AI can handle complex info tasks and is easy to use, but I'm not convinced it dramatically transforms travel planning for me personally.",3,3,3,2,3,2,3,4,4,3,3,4,3,3,4,4,4,5,4,4,1,4,3,3,4,3,2,3
SYN_0113,claude,"I'm enthusiastic about AI in general but deeply skeptical that current AI actually handles complex real-world travel tasks well, and I've never used ChatGPT so I'm quite uncertain and intimidated by the interface. I rarely travel anyway, so my motivation to use it is moderate at best.",3,2,3,2,3,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,2,2,4,3,3,2
SYN_0114,claude,"I rarely travel and feel skeptical about AI tools despite believing they're capable. I've never used ChatGPT, so I'm uncertain about ease of use, and my low behavioral intention and negative attitude toward AI means I wouldn't really seek it out for travel planning.",2,2,2,2,2,2,2,4,4,3,3,4,4,3,3,3,3,3,3,3,2,4,4,3,3,2,2,2
SYN_0115,claude,"I'm somewhat enthusiastic about AI in general but skeptical about how well it actually handles complex real-world tasks like travel planning. I've used ChatGPT occasionally so I have some sense of it, but I'm not fully sold on its reliability for detailed trip planning.",3,3,3,2,3,2,3,4,4,3,3,3,3,2,3,3,4,4,3,3,2,3,2,2,4,3,3,3
SYN_0116,claude,"I'm genuinely enthusiastic about AI tools and have found ChatGPT useful in general contexts, so I see a lot of potential for travel planning — it seems like a natural fit for researching destinations, itineraries, and logistics quickly and efficiently.",5,5,5,4,4,3,4,5,5,4,4,5,4,4,5,5,4,5,4,4,1,5,4,3,5,4,3,5
SYN_0117,claude,"I occasionally use ChatGPT and travel sometimes, but I'm skeptical it truly improves outcomes. I think AI is capable in general, but I'm not convinced it makes my travel planning meaningfully better or more accurate than just searching online.",3,3,3,2,3,2,2,3,3,2,2,3,2,2,3,3,4,3,3,3,2,4,3,3,3,2,2,3
SYN_0118,claude,"I rarely travel and am skeptical about AI usefulness, so I don't see much point in using ChatGPT for vacation planning. While I find technology generally easy to pick up, my low attitude toward AI and skepticism about its real-world usefulness make me hesitant to rely on it for travel decisions.",2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,4,4,4,4,3,1,3,3,2,2,2,2,2
SYN_0119,claude,"I rarely travel and don't often adopt new digital tools, so my intention to use ChatGPT for travel planning is low. I've used it occasionally and find it somewhat useful but have moderate skepticism about its accuracy and depth for real travel decisions.",2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2
SYN_0120,claude,"I've never used ChatGPT but I do believe AI tools can be useful for efficiency. I'm cautiously open to trying it for travel planning, though my uncertainty about its actual capabilities makes me moderate on specific commitments and ease-of-use since I haven't experienced it firsthand.",3,3,3,3,3,2,3,4,4,3,3,4,4,3,4,3,3,3,3,3,2,4,3,3,4,3,3,3
SYN_0121,claude,I've used ChatGPT regularly but remain skeptical it actually improves my travel planning in meaningful ways. I find it somewhat capable of handling information tasks but the interfaces and outputs often frustrate me and I don't really trust it to replace proper research.,2,2,2,2,2,1,2,3,3,2,2,2,2,1,2,3,2,2,2,2,2,4,3,3,2,2,2,2
SYN_0122,claude,"I'm skeptical about AI tools like ChatGPT for travel planning - I find them frustrating to use and doubt they can handle the complex, real-world details that matter when traveling, especially from Samoa where travel is already complicated enough without relying on something I don't fully trust.",2,2,2,2,2,1,2,3,3,2,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,1
SYN_0123,claude,"I'm enthusiastic about AI in general but skeptical it handles complex real-world travel tasks well, and I find new tech interfaces frustrating. I rarely adopt new digital tools, so my intention to use ChatGPT for travel planning is low even though I'm generally positive about AI.",2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,2,4,3,2,2,3,3,2,2
SYN_0124,claude,"I rarely travel and find new tech interfaces frustrating, though I use ChatGPT regularly for other things. I see moderate usefulness but have real doubts about accuracy and whether it would actually improve my travel planning, which I don't do much anyway.",3,3,3,2,2,2,3,4,4,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,3,2,2,3
SYN_0125,claude,"I've never used ChatGPT before but I'm enthusiastic about AI and actively seek new tech tools. I believe AI is capable but I find new technology interfaces frustrating and difficult, so ease-of-use scores will be low. I think AI can be somewhat useful for travel planning but I'm uncertain since I haven't tried it.",4,4,4,3,4,3,4,3,3,3,3,3,3,3,4,2,2,2,2,2,4,4,4,4,4,3,3,3
SYN_0126,claude,"I've never used ChatGPT and rarely travel, but I'm genuinely enthusiastic about AI and believe it's capable of complex tasks. I'd be open to trying it for travel planning even though I don't travel much, though I'm uncertain about ease of use since I have no direct experience.",3,3,4,3,3,3,3,4,4,3,3,4,4,3,4,3,3,3,3,3,3,4,4,3,4,4,3,3
SYN_0127,claude,"As someone who finds AI tools genuinely useful and picks up new tech easily, I see ChatGPT as a solid assistant for travel planning - good for research and itinerary ideas, though I know it has limitations like outdated pricing info or real-time data gaps.",4,4,5,3,3,3,4,5,5,4,4,5,4,3,4,4,4,5,4,4,1,4,3,3,5,4,3,4
SYN_0128,claude,"As a frequent traveler from French Polynesia who finds AI genuinely useful and picks up tech quickly, I see ChatGPT as a helpful travel planning tool, though I have moderate reservations about its real-time accuracy and depth for specific local destinations.",4,4,5,3,3,3,4,5,5,4,4,4,4,3,4,4,4,5,4,4,1,4,3,3,5,4,3,4
SYN_0129,claude,"I find ChatGPT useful for speeding up research and planning, but I doubt it handles real-time pricing or complex travel logistics accurately. I'm moderately comfortable with it but sometimes need time to get the most out of it.",4,4,4,3,3,2,4,5,5,4,4,4,4,2,4,3,3,4,3,3,2,3,2,2,4,3,3,4
SYN_0130,claude,"I've never used ChatGPT and rarely adopt new digital tools, so I'm uncertain and cautious about it for travel planning. I think AI is capable in general, but I don't feel a strong pull to use it myself.",2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,4,4,4,3,2,2,2
