synthetic_id,age,sex,country,city
S_0632,22-26,Female,United States,Indiana
S_0633,22-26,Female,USA,Utah
S_0634,22-26,Male,Philippines,Santa Barbara
S_0635,18-21,Male,Philippines,Pasuquin
S_0636,18-21,Female,Philippines,Nueva Vizcaya
S_0637,22-26,Female,United States of America,Colorado
S_0638,18-21,Female,French Polynesia,Tahiti
S_0639,22-26,Male,United States,Pleasant Grove
S_0640,22-26,Male,Philippines,Baguio
S_0641,22-26,Male,USA,Montana
S_0642,18-21,Male,United States,Utah
S_0643,22-26,Male,Philippines,Cebu City
S_0644,22-26,Male,Papua New Guinea,Port Morgan
S_0645,37-42,Female,Us,Utah
S_0646,37-42,Female,United States of America,California
S_0647,22-26,Female,USA,Utah
S_0648,18-21,Male,Philippines,Santa Barbara
S_0649,22-26,Male,India,Hyderabad
S_0650,22-26,Female,United States,Utah
S_0651,22-26,Male,China,China
S_0652,22-26,Male,United States,Texas
S_0653,43-49,Female,Philippines,Tarlac
S_0654,22-26,Female,USA,Utah
S_0655,22-26,Female,USA,Honolulu
S_0656,18-21,Female,Philippines,Tarlac
S_0657,22-26,Female,United States,Providence
S_0658,27-31,Female,USA,Fort Worth Texas
S_0659,22-26,Female,United States,Texas
S_0660,22-26,Male,Usa,Nashville
S_0661,22-26,Male,Philippines,Pangasinan
S_0662,22-26,Female,USA,Spokane
S_0663,22-26,Female,Usa,Spokane
S_0664,43-49,Female,United States,Hawaii
S_0665,22-26,Female,Papua New Guinea,Port Moresby
S_0666,50-58,Female,Kiribati,Tarawa
S_0667,43-49,Female,Philippines,Muntinlupa
S_0668,27-31,Female,Philippines,Tuguegarao City
S_0669,18-21,Male,Cambodia,Phnom Penh
S_0670,22-26,Male,Philippines,Manila
S_0671,18-21,Male,USA,"Cedar Hills, Utah"
S_0672,43-49,Male,United States,"Morgantown, WV"
S_0673,27-31,Male,United States,Texas
S_0674,22-26,Male,USA,Montana
S_0675,22-26,Female,Philippines,Baguio City
S_0676,50-58,Female,New Zealand,Auckland
S_0677,59-64,Female,United States,Utah
S_0678,22-26,Male,Tonga,Liahona
S_0679,59-64,Female,United States,Utah
S_0680,27-31,Female,United States,Arizona
S_0681,27-31,Female,United States,Utah
S_0682,27-31,Female,Canada,British Columbia
S_0683,37-42,Male,Philippines,Valencia City.
S_0684,37-42,Female,Philippines,Baguio City
S_0685,18-21,Female,United States,Utah
S_0686,22-26,Female,US,Sacramento
S_0687,22-26,Male,USA,Utah
S_0688,22-26,Female,Philippines,Dagupan
S_0689,27-31,Male,China,Guangdong
S_0690,18-21,Female,Philippines,Bulacan
S_0691,37-42,Male,United States,Utah
S_0692,22-26,Female,USA,Utah
S_0693,18-21,Female,USA,Virginia
S_0694,22-26,Female,United States,Idaho
S_0695,22-26,Female,USA,oceanside
S_0696,18-21,Female,United States,Sacramento
S_0697,22-26,Male,Sri Lanka,Negombo
S_0698,22-26,Male,Philippines,Isabela
S_0699,22-26,Male,United States,Provo Utah
S_0700,22-26,Male,Philippines,Butuan
S_0701,32-36,Female,Indonesia,Jakarta
S_0702,66-70,Male,Philippines,Quezon
S_0703,43-49,Female,Mongolia,Ulaanbaatar
S_0704,59-64,Female,Samoa,Apia Samoa
S_0705,27-31,Male,Philippines,Davao City
S_0706,27-31,Female,Australia,Melbourne
S_0707,43-49,Female,United States,"Lehi, UT"
S_0708,18-21,Male,Tonga,Fo'ui
S_0709,22-26,Female,USA,Sandy
S_0710,27-31,Male,USA,"Roseville, CA"
S_0711,22-26,Female,Kiribati,Tarawa
S_0712,59-64,Male,USA,Hawaii
S_0713,22-26,Female,mexico,monterrey
S_0714,18-21,Male,USA,Washington
S_0715,22-26,Male,Philippines,Baguio
S_0716,18-21,Female,Tonga,Nuku'alofa
S_0717,22-26,Female,Tonga,Fo'ui
S_0718,22-26,Male,Philippines,SURIGAO CITY
S_0719,22-26,Female,Mongolia,Ulaanbaatar
S_0720,50-58,Female,Taiwan,New Taipei City
S_0721,18-21,Female,Papua New Guinea,Madang
S_0722,18-21,Female,Fiji,Suva
S_0723,22-26,Male,Usa,Hawaii
S_0724,22-26,Female,United States of America,Georgia
S_0725,32-36,Female,United States,Montana
S_0726,18-21,Male,United States,Salt Lake City
S_0727,22-26,Female,Philippines,Malaybalay
S_0728,27-31,Male,Mongolia,Ulaanbaatr
S_0729,18-21,Female,Malaysia,Sarawak
S_0730,22-26,Female,United States,Phoenix Arizona
S_0731,22-26,Female,Samoa,Apia
S_0732,22-26,Male,United States,"Ridgefield, WA"
S_0733,22-26,Female,United States,Utah
S_0734,22-26,Female,Samoa,Apia
S_0735,43-49,Male,United States of America,"Salt Lake City, Utah"
S_0736,22-26,Female,Scotland,Aberdeen
S_0737,18-21,Male,US,HI
S_0738,22-26,Male,Kiribati,Tarawa
S_0739,22-26,Female,Philippines,Hawaii
S_0740,18-21,Female,United states,North Carolina
S_0741,22-26,Male,USA,Washington
S_0742,22-26,Female,United States,Utah
S_0743,27-31,Female,Mongolia,Ulaanbaatar
S_0744,22-26,Female,United States,Utah
S_0745,22-26,Female,United States,Utah
S_0746,18-21,Female,United States,San diego
S_0747,18-21,Female,United States of America,Utah
S_0748,22-26,Female,USA,LOGAN
S_0749,22-26,Male,United States,Arizona
S_0750,22-26,Male,Utah,Orem
S_0751,22-26,Female,United States,Colorado
S_0752,50-58,Female,Philippines,Cabatuan
S_0753,22-26,Male,Mongolia,Ulaanbaatar
S_0754,27-31,Female,USA,California
S_0755,22-26,Male,Kiribati,Tarawa
S_0756,22-26,Female,United states,Hawaii
S_0757,50-58,Male,Philippines,Cebu City
S_0758,66-70,Female,United States,Virginia
S_0759,27-31,Female,america,michigan
S_0760,18-21,Female,USA,Az
S_0761,18-21,Male,United States,Montana
S_0762,22-26,Female,United States,Hawaii
S_0763,22-26,Female,Kiribati,Tarawa
S_0764,27-31,Male,Philippines,Valencia City.
S_0765,27-31,Male,Japan,TOKYO
S_0766,22-26,Female,United States,Missouri
S_0767,18-21,Male,Philippines,Cavite
S_0768,18-21,Male,Tonga,Vava’u
S_0769,18-21,Female,U.S.,Utah
S_0770,18-21,Female,Kiribati,Tarawa
S_0771,22-26,Male,Philippines,Camarines Sur
S_0772,22-26,Female,USA,Sandy
S_0773,22-26,Female,United States,Valencia
S_0774,22-26,Female,United States,Utah
S_0775,22-26,Female,Mongolia,Ulaanbaatar
S_0776,22-26,Male,USA,California
S_0777,22-26,Female,Indonesia,Bogor
S_0778,22-26,Male,Samoa,Apia
S_0779,22-26,Male,Tonga,Tonga
S_0780,50-58,Male,Japan,Fukuoka
S_0781,22-26,Female,United States,Hawaii
S_0782,22-26,Male,Kiribati,Tarawa
S_0783,50-58,Female,USA,Fort Worth Texas
S_0784,22-26,Female,USA,Logan
S_0785,22-26,Female,United States,Utah
S_0786,22-26,Female,Kingdom of Tonga,Haapai
S_0787,18-21,Male,Indonesia,Jakarta
S_0788,22-26,Female,United States,Oregon
S_0789,18-21,Female,US,HI
S_0790,22-26,Female,Indonesia,Surakarta
S_0791,22-26,Male,USA,Washington
S_0792,22-26,Male,Philippines,Gensan City
S_0793,27-31,Female,Philippines,Negros Occidental
S_0794,18-21,Male,United States,"Glendale, California"
S_0795,18-21,Female,Philippines,Cavite city
S_0796,22-26,Female,Usa,Bountiful Utah
S_0797,18-21,Female,Usa,Arizona
S_0798,22-26,Female,Fiji,Nadi
S_0799,22-26,Female,New Zealand,Hastings
S_0800,18-21,Female,Philippines,Santa Barbara
S_0801,22-26,Male,usa,allentown
S_0802,22-26,Male,Philippines,Cabatuan
S_0803,22-26,Female,United States,Provo
S_0804,22-26,Male,United States,Montana
S_0805,22-26,Male,US,Utah
S_0806,22-26,Male,United States,Utah
S_0807,18-21,Female,Kiribati,Tarawa
S_0808,18-21,Female,United States,Texas
S_0809,22-26,Female,America,Oregon
S_0810,37-42,Male,United States,Oregon
S_0811,22-26,Male,United States,Utah
S_0812,22-26,Male,Philippines,Santiago City
S_0813,22-26,Male,United states,Laie
S_0814,22-26,Male,Japan,"Kagawa prefecture, Kanonji city"
S_0815,66-70,Female,Australia,Queensland
S_0816,43-49,Female,Kiribati,Tarawa
S_0817,22-26,Female,Philippines,Taguig
S_0818,22-26,Male,Philippines,Utah
S_0819,22-26,Female,USA,Virginia
S_0820,22-26,Female,Philippines,Alicia
S_0821,22-26,Female,USA,"Hauula, Hawaii"
S_0822,22-26,Male,United States,Utah
S_0823,27-31,Female,United States,Utah
S_0824,27-31,Male,usa,boise
S_0825,22-26,Female,Fiji,Nadi
S_0826,22-26,Female,United States,Texas
S_0827,18-21,Female,Canada,BC
S_0828,18-21,Male,Tonga,Vava’u
S_0829,18-21,Male,USA,North Carolina
S_0830,37-42,Female,Taiwan,Taichung City
S_0831,22-26,Male,Philippines,Cavite city
S_0832,22-26,Female,United States,Utah
S_0833,18-21,Female,India,Delhi
S_0834,22-26,Female,Usa,Hawaii
S_0835,22-26,Female,Sri Lanka,Negombo
S_0836,27-31,Female,Canada,Langley
S_0837,18-21,Female,Samoa,Apia
S_0838,27-31,Female,USA,ARIZONA
S_0839,18-21,Female,US,HI
S_0840,18-21,Male,USA,Oklahoma
S_0841,22-26,Male,Kiribati,South-Tarawa
S_0842,22-26,Female,United States,Utah
S_0843,32-36,Female,Philippines,Legazpi
S_0844,22-26,Female,Mongolia,Ulaanbaatar
S_0845,22-26,Female,United States,Pleasant Grove
S_0846,22-26,Female,Fiji,Lautoka
S_0847,22-26,Male,Mexico,Veracruz
S_0848,37-42,Male,United States,North Las Vegas
S_0849,22-26,Female,Unknown,India
S_0850,22-26,Female,Fiji,Hawaii
S_0851,22-26,Female,El Salvador,"Phoenix, Arizona"
S_0852,22-26,Female,Philippines,General Santos City
S_0853,43-49,Female,Philippines,Valenzuela
S_0854,27-31,Male,USA,Washington
S_0855,22-26,Female,Kiribati,Tarawa
S_0856,22-26,Female,Philippines,Santiago City
S_0857,50-58,Female,Philippines,General Santos City
S_0858,22-26,Male,USA,Virginia
S_0859,22-26,Male,United States,Texas
S_0860,22-26,Male,US,Spokane Washington
S_0861,27-31,Female,Philippines,Bacolod City
S_0862,22-26,Female,South Korea,Ulsan
S_0863,50-58,Female,Kiribati,Tarawa
S_0864,22-26,Female,Philippines,Tuguegarao
S_0865,22-26,Male,Vietnam,Saigon
S_0866,43-49,Female,Australia,Melbourne
S_0867,22-26,Male,Indonesia,Bogor
S_0868,18-21,Female,Fiji,Lautoka
S_0869,27-31,Male,Papua New Guinea,Port Moresby
S_0870,22-26,Male,Tahiti,French Polynesia
S_0871,22-26,Female,United States,Utah
S_0872,22-26,Female,Malaysia,Perak state
S_0873,22-26,Male,United states,Laie
S_0874,27-31,Male,Tonga,Liahona
S_0875,22-26,Male,Indonesia,Jakarta
S_0876,18-21,Male,Philippines,Butuan
S_0877,27-31,Male,United States,Utah
S_0878,22-26,Female,USA,"Atlanta, Ga"
S_0879,22-26,Male,Canada,Pincher Creek
S_0880,18-21,Female,mongolia,ulaanbatar
S_0881,22-26,Female,United states,Draper Utah
S_0882,18-21,Female,Papua New Guinea,Papua New Guinea
S_0883,18-21,Female,United States,Utah
S_0884,22-26,Female,Taiwan,New Taipei City
S_0885,22-26,Male,Australia,Queensland
S_0886,22-26,Female,Philippines,Alicia
S_0887,27-31,Female,Mongolia,Ulaanbaatar
S_0888,27-31,Female,Indonesia,Bogor
S_0889,22-26,Male,Papua New Guinea,Port Moresby
S_0890,22-26,Male,Philippines,Bohol
S_0891,22-26,Male,Philippines,Taguig
S_0892,22-26,Female,USA,Utah
S_0893,59-64,Male,United States,Houston
S_0894,22-26,Male,Utah,Highland
S_0895,27-31,Female,Indonesia,Bogor
S_0896,50-58,Female,India,New Delhi
S_0897,43-49,Female,Kiribati,Tarawa
S_0898,27-31,Male,China,Chengdu
S_0899,18-21,Male,New Zealand,Gold COast
S_0900,66-70,Female,Philippines,Quezon City
S_0901,37-42,Male,America,Colorado
S_0902,18-21,Female,Indonesia,Jakarta
S_0903,27-31,Male,USA,Hawaii
S_0904,18-21,Male,Kiribati,Tarawa
S_0905,22-26,Female,USA,Hawaii
S_0906,22-26,Male,U.S,California
S_0907,22-26,Female,Mexico,Monterrey
S_0908,22-26,Male,Philippines,Iligan
S_0909,18-21,Female,México,Veracruz
S_0910,22-26,Female,United States,Boise Idaho
S_0911,37-42,Female,United States,Utah
S_0912,22-26,Male,Philippines,Davao City
S_0913,18-21,Male,Taiwan,Changhua
S_0914,22-26,Female,Hong Kong,Hong Kong
S_0915,27-31,Female,Tahiti,Maraea
S_0916,22-26,Female,Philippines,General Santos City
S_0917,22-26,Male,Indonesia,Surakarta
S_0918,22-26,Female,United States,Utah
S_0919,18-21,Male,Mexico,Veracruz
S_0920,27-31,Male,America,Colorado
S_0921,27-31,Male,mongolia,ub
S_0922,18-21,Female,Canada,HI
S_0923,27-31,Male,Philippines,Naga city
S_0924,18-21,Male,United States,California
S_0925,22-26,Male,Philippines,Baguio City
S_0926,22-26,Male,Japan,Gifu (Prefecture)
S_0927,22-26,Male,USA,oceanside
S_0928,22-26,Female,USA,California/Hawaii
S_0929,22-26,Male,America,California
S_0930,32-36,Female,Sāmoa,Hawaii
S_0931,22-26,Male,America,Utah
S_0932,18-21,Female,Japan,Kanagawa
S_0933,22-26,Male,United States,"Eagle, Idaho"
S_0934,22-26,Male,Philippines,Malaybalay
S_0935,18-21,Female,Philippines,Cagayan
S_0936,18-21,Male,United States,Salt Lake City
S_0937,22-26,Female,Philippines,Pasig City
S_0938,22-26,Female,Philippines,Laguna
S_0939,43-49,Female,Japan,Kobe
S_0940,43-49,Female,Philippines,Gumaca
S_0941,18-21,Female,USA,Texas
S_0942,27-31,Female,Samoa,Apia
S_0943,22-26,Female,Us,Hawaii
S_0944,18-21,Male,USA,"Anchorage, AK"
S_0945,27-31,Female,USA,Utah
S_0946,22-26,Male,USA,"Atlanta, Ga"
S_0947,50-58,Female,Fiji,Menlo Park
S_0948,27-31,Male,USA,"Edison, New Jersey"
S_0949,22-26,Male,Samoa,Aleisa
S_0950,32-36,Female,USA,Hawaii
S_0951,22-26,Female,Philippines,Pangasinan
S_0952,27-31,Female,Papua New Guinea,Papua New Guinea
S_0953,43-49,Female,Philippines,Tarlac
S_0954,22-26,Male,USA,Utah
S_0955,22-26,Male,Philippines,Gumaca
S_0956,50-58,Male,South Korea,Gwangju
S_0957,18-21,Female,Kiribati,Tarawa
S_0958,27-31,Male,Philippines,Pasuquin
S_0959,18-21,Female,Philippines,Allen
S_0960,22-26,Female,Philippines,Legazpi
S_0961,22-26,Female,Fiji,Suva
S_0962,22-26,Female,United States,Utah
S_0963,18-21,Female,Japan,Japan
S_0964,27-31,Female,Philippines,Naga
S_0965,22-26,Male,United States,Laie Hawaii
S_0966,22-26,Male,USA,California
S_0967,18-21,Male,Philippines,Pasig City
S_0968,22-26,Female,Philippines,Leyte
S_0969,22-26,Female,Usa,Hawaii
S_0970,22-26,Female,United States,Phoenix Arizona
S_0971,43-49,Male,USA,Hawaii
S_0972,22-26,Female,Samoa,Aleisa
S_0973,22-26,Female,usa,boise
S_0974,18-21,Female,Tonga,Nuku’alofa
S_0975,50-58,Male,Taiwan,New Taipei City
S_0976,18-21,Female,United States,"Eagle, Idaho"
S_0977,22-26,Male,United States,"Lehi, UT"
S_0978,18-21,Female,Japan,Tokyo
S_0979,22-26,Female,United states,Minnesota
S_0980,27-31,Female,USA,San Francisco
S_0981,22-26,Female,USA,Florida
S_0982,18-21,Female,United States,"Glendale, California"
S_0983,22-26,Male,Thailand,Chiang Mai
S_0984,22-26,Female,Philippines,Davao
S_0985,18-21,Male,United States,Utah
S_0986,22-26,Male,United States,Utah
S_0987,27-31,Male,United States,Texas
S_0988,22-26,Female,United States,Arizona
S_0989,22-26,Female,philippines,manila
S_0990,22-26,Female,USA,Oregon
S_0991,22-26,Female,Japan,"Kagawa prefecture, Kanonji city"
S_0992,22-26,Female,Philippines,Davao City
S_0993,18-21,Female,Thailand,Chiang Mai
S_0994,18-21,Male,United States,Utah
S_0995,22-26,Male,Malaysia,Kuala Lumpur
S_0996,22-26,Female,Philippines,Isabela
S_0997,22-26,Female,Papua New Guinea,Hawaii
S_0998,27-31,Female,Philippines,Hawaii
S_0999,22-26,Male,United States,Oregon
S_1000,18-21,Male,USA,Palo alto
S_1001,18-21,Female,China,Guangdong
S_1002,50-58,Female,USA,Oregon
S_1003,18-21,Male,Papua New Guinea,Port Morgan
S_1004,27-31,Female,United states,Laie
S_1005,27-31,Female,United States,"Billings, Montana"
S_1006,22-26,Female,USA,Guam
S_1007,50-58,Female,Malaysia,Penang
S_1008,18-21,Male,United States,"Lehi, UT"
S_1009,27-31,Female,America,Idaho
S_1010,32-36,Male,United States,Utah
S_1011,22-26,Female,Philippines,Davao City
S_1012,18-21,Male,New Zealand,Northland
S_1013,22-26,Male,Usa,Hawaii
S_1014,22-26,Female,United States,Utah
S_1015,22-26,Female,Indonesia,Jakarta
S_1016,43-49,Male,New Zealand,Bay Of islands
S_1017,22-26,Male,Argentina,San Martín de los Andes
S_1018,50-58,Male,Fiji,Menlo Park
S_1019,18-21,Male,Australia,Queensland
S_1020,32-36,Male,United States of America,Utah
S_1021,22-26,Female,PHILIPPINES,MANILA
S_1022,22-26,Male,USA,Washington
S_1023,18-21,Male,Philippines,Isabela
S_1024,18-21,Female,China,Chengdu
S_1025,27-31,Female,Aotearoa,Hastings
S_1026,22-26,Male,Malaysia,Sarawak
S_1027,22-26,Female,Tahiti,French Polynesia
S_1028,18-21,Male,Philippines,Baguio
S_1029,27-31,Female,South Korea,Ulsan
S_1030,32-36,Female,United States,Utah
S_1031,18-21,Female,Philippines,Butuan
S_1032,22-26,Male,"French Polynesia, Tahiti",Pirae
S_1033,22-26,Male,United States,"Eden, UT"
S_1034,22-26,Male,Philippines,Lubao
S_1035,32-36,Female,New Zealand,Auckland
S_1036,22-26,Male,United States,Utah
S_1037,22-26,Female,Philippines,Tuguegarao
S_1038,18-21,Male,United States,Utah
S_1039,22-26,Female,United States,"Boise, Idaho"
S_1040,18-21,Female,Kiribati,Tarawa
S_1041,22-26,Female,Fiji,Suva
S_1042,22-26,Female,Philippines,Malaybalay
S_1043,27-31,Male,Japan,Saitama
S_1044,59-64,Male,Philippines,Davao City
S_1045,18-21,Female,Philippines,"Jaen, Nueva Ecija"
S_1046,22-26,Female,Thailand,Nonthaburi
S_1047,22-26,Male,South Korea,Gwangju
S_1048,27-31,Female,India,Delhi
S_1049,22-26,Female,Philippines,Digos City
S_1050,22-26,Male,Mexico,Mexico city
S_1051,43-49,Female,China,Chengdu
S_1052,27-31,Male,Malaysia,Kuala Lumpur
S_1053,18-21,Female,United States,Boise Idaho
S_1054,32-36,Female,Philippines,Isabela
S_1055,22-26,Female,sri lanka,colombo
S_1056,27-31,Female,Mongolia,Ulaanbaatar
S_1057,18-21,Female,El Salvador,"Phoenix, Arizona"
S_1058,22-26,Female,United States of America,Utah
S_1059,22-26,Male,Canada,Lethbridge
S_1060,22-26,Male,Japan,Kanagawa
S_1061,22-26,Female,China,Shanghai
S_1062,22-26,Female,Philippines,Cabanatuan
S_1063,22-26,Male,Philippines,Taguig
S_1064,27-31,Female,United States,"Laie, HI"
S_1065,22-26,Male,USA,CA
S_1066,22-26,Female,Philippines,Laguna
S_1067,22-26,Male,United States,Texas
S_1068,27-31,Female,India,Hyderabad
S_1069,22-26,Male,China,JiangXi
S_1070,22-26,Female,United States,Florida
S_1071,22-26,Male,United States,"Kamas, Utah."
S_1072,43-49,Male,USA,"Las Vegas, NV"
S_1073,32-36,Male,New Zealand,Tūrangi
S_1074,22-26,Female,Philippines,Bulacan
S_1075,27-31,Male,United States,Hawaii
S_1076,18-21,Female,United States,Arizona
S_1077,22-26,Male,United State,Utah
S_1078,18-21,Female,Philippines,Laguna
S_1079,22-26,Female,United States,Hawaii
S_1080,43-49,Male,Philippines,Naga
S_1081,22-26,Male,Malaysia,Perak state
S_1082,22-26,Male,Philippines,Malasiqui
S_1083,32-36,Female,New Zealand,Gold COast
S_1084,22-26,Male,united states of america,Texas
S_1085,18-21,Male,United States,Hawaii
S_1086,18-21,Male,Usa,Washington
S_1087,22-26,Female,USA,Utah
S_1088,50-58,Female,United States,Newport
S_1089,22-26,Male,Philippines,Santa Barbara
S_1090,22-26,Male,China,Guangdong
S_1091,43-49,Female,US,Oregon
S_1092,18-21,Female,Philipphines,Manila
S_1093,18-21,Female,Sāmoa,Hawaii
S_1094,18-21,Female,United States,Utah
S_1095,37-42,Male,USA,Utah
S_1096,18-21,Male,Usa,"Burley, Idaho"
S_1097,43-49,Male,USA,Montana
S_1098,27-31,Male,Japan,Kobe
S_1099,18-21,Female,Fiji,Laie
S_1100,22-26,Female,PHILIPPINES,MANILA
S_1101,18-21,Female,USA,Utah
S_1102,18-21,Female,Mongolia,Ulaanbaatar
S_1103,18-21,Female,USA,"Alpine, Utah"
S_1104,22-26,Male,America,Colorado
S_1105,22-26,Female,United States,Texas
S_1106,22-26,Male,USA,California
S_1107,22-26,Female,USA,Washington
S_1108,27-31,Female,Philippines,Lubao
S_1109,18-21,Female,United States,Colorado
S_1110,22-26,Female,United States,Valencia
S_1111,27-31,Female,USA,Florida
S_1112,18-21,Female,PNG,Port Moresby
S_1113,22-26,Female,Kiribati,Tarawa
S_1114,22-26,Female,Australia,Gold Coast
S_1115,27-31,Female,Kiribati,Tarawa
S_1116,22-26,Female,Unite States,"Springville, UT"
S_1117,27-31,Female,U.S,Hawaii
S_1118,18-21,Female,USA,Oklahoma
S_1119,27-31,Female,Fiji,Suva
S_1120,43-49,Female,United States,"Magna, utah"
S_1121,18-21,Female,México,Veracruz
S_1122,22-26,Female,Japan,Fukuoka
S_1123,22-26,Female,México,Veracruz
S_1124,22-26,Female,Philippines,SURIGAO CITY
S_1125,18-21,Male,United states,Minnesota
S_1126,27-31,Female,United States,Connecticut
S_1127,22-26,Female,United States,Utah
S_1128,22-26,Female,Philippines,Iligan
S_1129,22-26,Male,Philippines,Valenzuela
S_1130,22-26,Male,Fiji,Hawaii
S_1131,22-26,Female,Philippines,Taguig
S_1132,18-21,Female,philippines,quezon city
S_1133,22-26,Male,United States,Utah
S_1134,22-26,Female,United States,Valencia
S_1135,43-49,Male,US,Sacramento
S_1136,18-21,Female,mongolia,ulaanbatar
S_1137,50-58,Male,Kiribati,Tarawa
S_1138,22-26,Male,Fiji,Suva
S_1139,27-31,Female,Kiribati,Tarawa
S_1140,27-31,Female,PNG,Port Moresby
S_1141,22-26,Male,Mexico,Monterrey
S_1142,18-21,Female,USA,ARIZONA
S_1143,18-21,Female,Philippines,Davao City
S_1144,27-31,Male,Tahiti,Maraea
S_1145,22-26,Female,Canada,HI
S_1146,27-31,Female,United States,New Mexico
S_1147,22-26,Female,India,Hyderabad
S_1148,59-64,Male,United States,Loganville
S_1149,22-26,Male,China,Guangdong
S_1150,22-26,Female,United States,Bountiful
S_1151,37-42,Female,New Zealand,Haruru
S_1152,22-26,Male,Sri Lanka,Negombo
S_1153,18-21,Male,USA,Hawaii
S_1154,32-36,Male,China,Harbin
S_1155,22-26,Female,USA,LOGAN
S_1156,18-21,Female,Philippines,Southern Leyte
S_1157,50-58,Male,United States,California
S_1158,50-58,Female,Us,Utah
S_1159,22-26,Male,United States,Idaho
S_1160,22-26,Female,USA,"Las Vegas, NV"
S_1161,22-26,Female,United States,Utah
S_1162,50-58,Female,USA,Virginia
S_1163,18-21,Female,USA,"Lewiston, Idaho"
S_1164,22-26,Male,United States,Utah
S_1165,18-21,Female,usa,Utah
S_1166,27-31,Male,United States,Texas
S_1167,22-26,Male,United States,"Ridgefield, WA"
S_1168,22-26,Female,United States of America,Colorado
S_1169,50-58,Female,USA,California/Hawaii
S_1170,18-21,Male,United States of America,Colorado
S_1171,18-21,Female,USA,Oregon
S_1172,43-49,Male,USA,Washington
S_1173,22-26,Male,USA,"Edison, New Jersey"
S_1174,22-26,Female,Kiribati,Tarawa
