source_human_id,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
H_0077,1.0576953798948312,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.0520060481140434,HIGH,You pick up new technology quickly and find it intuitive.,0.1406290167344929,MODERATE,You sometimes try new technology when it seems relevant.,-0.3866938893195034,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.33878189296849126,MODERATE,You think current AI has reasonable but limited capability.
H_0078,-0.7374563549013328,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.2782889411317357,LOW,You find new technology interfaces difficult and frustrating.,0.8887537415114164,HIGH,You actively seek out and adopt useful new technology tools.,0.2202409221811425,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.32961022896039405,MODERATE,You think current AI has reasonable but limited capability.
H_0079,-0.32303880839866084,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.8118625543380054,HIGH,You pick up new technology quickly and find it intuitive.,0.38151999913108764,MODERATE,You sometimes try new technology when it seems relevant.,1.4741960541102104,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.013096846231882167,MODERATE,You think current AI has reasonable but limited capability.
H_0080,0.34985715545951734,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5586321221281367,LOW,You find new technology interfaces difficult and frustrating.,-0.5506471154987497,LOW,You rarely choose to adopt new digital tools in daily life.,0.8032117865636523,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.8242265715121582,HIGH,You believe current AI is capable of complex information tasks.
H_0081,1.246227890951384,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.1343349408211798,HIGH,You pick up new technology quickly and find it intuitive.,1.1812310813698186,HIGH,You actively seek out and adopt useful new technology tools.,0.8848482579604393,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4494322754170206,HIGH,You believe current AI is capable of complex information tasks.
H_0082,-0.5938980110382666,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.21319343718089132,MODERATE,You find most apps usable but sometimes need time to learn.,-1.1168144608715924,LOW,You rarely choose to adopt new digital tools in daily life.,-0.509815804358412,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.33535521036286503,MODERATE,You think current AI has reasonable but limited capability.
H_0083,-1.302999978866888,LOW,You are skeptical that AI tools genuinely improve task performance.,0.9469202836658013,HIGH,You pick up new technology quickly and find it intuitive.,-1.2360565122541611,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7610910074961241,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.08488363343087531,MODERATE,You think current AI has reasonable but limited capability.
H_0084,-0.07286930673455613,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.5015366021476866,HIGH,You pick up new technology quickly and find it intuitive.,1.3782413349695828,HIGH,You actively seek out and adopt useful new technology tools.,1.2423145141494671,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.49007703484498216,MODERATE,You think current AI has reasonable but limited capability.
H_0085,-2.196497893792535,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1872191310941878,LOW,You find new technology interfaces difficult and frustrating.,-1.0422205869524035,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7323172340759178,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.529188293793572,LOW,You doubt that current AI handles complex real-world tasks well.
H_0086,-1.7515978233910836,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.0788127409352666,LOW,You find new technology interfaces difficult and frustrating.,-0.27255671448260155,MODERATE,You sometimes try new technology when it seems relevant.,-1.8757046071466787,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.27183796524708814,MODERATE,You think current AI has reasonable but limited capability.
H_0087,0.4767575453910512,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.2546818087871643,HIGH,You pick up new technology quickly and find it intuitive.,-0.4783320400930173,MODERATE,You sometimes try new technology when it seems relevant.,1.2344298872503001,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.1349482843096164,HIGH,You believe current AI is capable of complex information tasks.
H_0088,1.033081101439364,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.47948063207816993,MODERATE,You find most apps usable but sometimes need time to learn.,-0.04848973914049168,MODERATE,You sometimes try new technology when it seems relevant.,-0.24586084713515663,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.8129192970750765,LOW,You doubt that current AI handles complex real-world tasks well.
H_0089,-0.16952719560150745,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.2400401602811926,HIGH,You pick up new technology quickly and find it intuitive.,-0.2314171045640589,MODERATE,You sometimes try new technology when it seems relevant.,-1.3892355829362701,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.7272820385082889,LOW,You doubt that current AI handles complex real-world tasks well.
H_0090,-0.18098386938811264,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.12364486408910302,MODERATE,You find most apps usable but sometimes need time to learn.,-0.21624769149251621,MODERATE,You sometimes try new technology when it seems relevant.,-1.2389613732300777,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.9437020511717665,LOW,You doubt that current AI handles complex real-world tasks well.
H_0091,-0.18963062657325613,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.771039587862075,HIGH,You pick up new technology quickly and find it intuitive.,0.5096592978747059,HIGH,You actively seek out and adopt useful new technology tools.,-0.0828161075688145,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.8368765895866047,LOW,You doubt that current AI handles complex real-world tasks well.
H_0092,1.0133087208779332,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.2065897776455565,HIGH,You pick up new technology quickly and find it intuitive.,0.7371325108719953,HIGH,You actively seek out and adopt useful new technology tools.,-0.30556426926555713,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.27750873518368285,MODERATE,You think current AI has reasonable but limited capability.
H_0093,-1.679375448317735,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7738222232607529,LOW,You find new technology interfaces difficult and frustrating.,-1.5445362260641005,LOW,You rarely choose to adopt new digital tools in daily life.,-1.6922822285527892,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.3998111963146258,LOW,You doubt that current AI handles complex real-world tasks well.
H_0094,0.4847816575709526,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5304815075470807,LOW,You find new technology interfaces difficult and frustrating.,0.7340264359881404,HIGH,You actively seek out and adopt useful new technology tools.,0.10021037771832597,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.12990162515948678,MODERATE,You think current AI has reasonable but limited capability.
H_0095,-0.6019156130668605,LOW,You are skeptical that AI tools genuinely improve task performance.,1.6774873737061289,HIGH,You pick up new technology quickly and find it intuitive.,-1.4983910407801402,LOW,You rarely choose to adopt new digital tools in daily life.,0.3904749000785297,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.4890310765380148,HIGH,You believe current AI is capable of complex information tasks.
H_0096,-1.640165023917366,LOW,You are skeptical that AI tools genuinely improve task performance.,0.43901172202558475,MODERATE,You find most apps usable but sometimes need time to learn.,0.5659293553058551,HIGH,You actively seek out and adopt useful new technology tools.,1.4985962643340447,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.1341633657801012,MODERATE,You think current AI has reasonable but limited capability.
H_0097,0.0275622916912916,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.3731614422237552,HIGH,You pick up new technology quickly and find it intuitive.,-0.27699174903039325,MODERATE,You sometimes try new technology when it seems relevant.,-0.8041040836614431,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.3901364611797085,MODERATE,You think current AI has reasonable but limited capability.
H_0098,0.15598738941405807,MODERATE,You think AI tools can be somewhat useful for certain tasks.,2.0708288400838484,HIGH,You pick up new technology quickly and find it intuitive.,0.4997931751547723,MODERATE,You sometimes try new technology when it seems relevant.,1.4712946518463734,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.1998416311148408,HIGH,You believe current AI is capable of complex information tasks.
H_0099,0.5274326920846165,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.37781752576797906,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2375191313984951,MODERATE,You sometimes try new technology when it seems relevant.,1.0066331186312578,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.2342732602609354,LOW,You doubt that current AI handles complex real-world tasks well.
H_0100,0.08850329089069447,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.26196603676145236,MODERATE,You find most apps usable but sometimes need time to learn.,-0.40599780062541907,MODERATE,You sometimes try new technology when it seems relevant.,-1.566436759185891,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.33628808461946746,MODERATE,You think current AI has reasonable but limited capability.
H_0101,-0.9844841765439756,LOW,You are skeptical that AI tools genuinely improve task performance.,0.3364584132759891,MODERATE,You find most apps usable but sometimes need time to learn.,0.0964450336896223,MODERATE,You sometimes try new technology when it seems relevant.,-0.7500771698404425,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.238827688263921,LOW,You doubt that current AI handles complex real-world tasks well.
